Lake;Transect_ID;Date;Diver;Position;Sampling_ID;Latitude;Longitude;Cloud_cover;Start_time;Segment;LeGi_Health;LeGi_Infected;Cyp_Health;Cyp_Infected;MiDo_Health;MiDo_Infected;AmRu_Health;AmRu_Infected;PeFl_Health;PeFl_Infected;Silt;Sand;Rock;Metric_block;Macrophyte;Mean_depth;Trunk;Temperature;Conductivity;DO;Turbidity;pH;TOC;TN;TP
Morency;MORE3;19/08/2022;Juliane;Littoral;MORE3_Littoral;45°55.727';74°02.213';3;10:48;10 - 20 m;2;8;0;0;0;0;0;0;0;0;10;0;70;20;30;40;3;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Juliane;Littoral;MORE3_Littoral;45°55.727';74°02.213';3;10:51;20 - 30 m;7;16;0;0;0;1;0;0;0;0;15;0;75;10;20;50;4;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Juliane;Littoral;MORE3_Littoral;45°55.727';74°02.213';3;10:54;30 - 40 m;1;31;0;0;0;0;0;0;0;0;10;0;65;30;20;40;2;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Juliane;Littoral;MORE3_Littoral;45°55.727';74°02.213';3;10:57;40 - 50 m ;10;24;0;0;0;0;0;0;0;0;0;0;20;80;5;100;1;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Lea;Pelagic;MORE3_Pelagic;45°55.727';74°02.213';3;10:45;0 - 10 m ;19;26;0;0;1;0;0;0;0;0;35;0;25;40;10;200;4;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Lea;Pelagic;MORE3_Pelagic;45°55.727';74°02.213';3;10:48;10 - 20 m;7;9;0;0;1;0;0;0;0;0;40;0;35;25;5;200;12;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Lea;Pelagic;MORE3_Pelagic;45°55.727';74°02.213';3;10:51;20 - 30 m;85;69;0;0;4;0;0;0;0;0;45;0;10;45;10;200;5;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Lea;Pelagic;MORE3_Pelagic;45°55.727';74°02.213';3;10:54;30 - 40 m;55;51;0;0;3;0;0;0;0;0;40;0;10;50;15;200;25;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE3;19/08/2022;Lea;Pelagic;MORE3_Pelagic;45°55.727';74°02.213';3;10:57;40 - 50 m ;41;55;0;0;2;0;0;0;0;0;30;0;15;55;10;200;15;23.2;128.6;9.29;0.42;8.17;4.250;355.61;8.4191
Morency;MORE4;19/08/2022;Lea;Littoral;MORE4_Littoral;45°55.678';74°02.039';10;09:57;0 - 10 m ;2;8;2;0;1;0;0;0;0;0;5;0;10;85;70;4;4;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Lea;Littoral;MORE4_Littoral;45°55.678';74°02.039';10;10:00;10 - 20 m;4;17;45;0;0;0;0;0;0;0;55;30;0;15;38;0;0;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Lea;Littoral;MORE4_Littoral;45°55.678';74°02.039';10;10:03;20 - 30 m;6;25;40;0;1;0;0;0;0;0;70;0;10;20;45;1;1;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Lea;Littoral;MORE4_Littoral;45°55.678';74°02.039';10;10:06;30 - 40 m;6;25;0;0;1;0;0;0;0;0;30;0;10;60;120;4;4;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Lea;Littoral;MORE4_Littoral;45°55.678';74°02.039';10;10:09;40 - 50 m ;13;7;0;0;0;0;0;0;0;0;50;0;10;40;40;1;1;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Juliane;Pelagic;MORE4_Pelagic;45°55.678';74°02.039';10;09:57;0 - 10 m ;0;4;0;0;0;0;0;0;0;0;15;0;70;15;50;140;1;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Juliane;Pelagic;MORE4_Pelagic;45°55.678';74°02.039';10;10:00;10 - 20 m;3;6;142;0;0;0;0;0;0;0;90;0;10;0;90;80;0;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Juliane;Pelagic;MORE4_Pelagic;45°55.678';74°02.039';10;10:03;20 - 30 m;1;4;50;0;2;0;0;0;0;0;80;0;10;10;50;80;5;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Juliane;Pelagic;MORE4_Pelagic;45°55.678';74°02.039';10;10:06;30 - 40 m;3;3;0;0;1;0;0;0;0;0;60;0;10;30;30;150;10;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Morency;MORE4;19/08/2022;Juliane;Pelagic;MORE4_Pelagic;45°55.678';74°02.039';10;10:09;40 - 50 m ;9;17;0;0;1;0;0;0;0;0;75;0;25;0;40;120;5;22.3;126.1;9.52;0.43;8.28;4.300;355.61;6.6601
Pin_rouge;PINR1;27/08/2022;Lea;Littoral;PINR1_Littoral;45°57.608';74°02.613';80;14:00;0 - 10 m ;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;50;0;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Lea;Littoral;PINR1_Littoral;45°57.608';74°02.613';80;14:00;10 - 20 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;10;40;0;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Lea;Littoral;PINR1_Littoral;45°57.608';74°02.613';80;14:00;20 - 30 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;90;15;0;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Lea;Littoral;PINR1_Littoral;45°57.608';74°02.613';80;14:00;30 - 40 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;15;0;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Lea;Littoral;PINR1_Littoral;45°57.608';74°02.613';80;14:00;40 - 50 m ;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;15;0;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Charles;Pelagic;PINR1_Pelagic;45°57.608';74°02.613';80;14:00;0 - 10 m ;0;1;0;0;0;0;0;0;0;0;100;0;0;0;15;35;2;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Charles;Pelagic;PINR1_Pelagic;45°57.608';74°02.613';80;14:00;10 - 20 m;0;1;0;0;0;0;0;0;0;0;100;0;0;0;15;40;1;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Charles;Pelagic;PINR1_Pelagic;45°57.608';74°02.613';80;14:00;20 - 30 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;75;35;1;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Charles;Pelagic;PINR1_Pelagic;45°57.608';74°02.613';80;14:00;30 - 40 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;40;0;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR1;27/08/2022;Charles;Pelagic;PINR1_Pelagic;45°57.608';74°02.613';80;14:00;40 - 50 m ;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;40;1;21.0;45.5;7.70;0.39;6.74;8.270;502.67;13.6476
Pin_rouge;PINR2;27/08/2022;Lea;Littoral;PINR2_Littoral;45°57.515';74°02.498';40;15:07;0 - 10 m ;5;30;0;0;1;0;0;3;0;0;60;20;0;20;30;25;4;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Lea;Littoral;PINR2_Littoral;45°57.515';74°02.498';40;15:07;10 - 20 m;5;10;0;0;0;0;2;1;0;0;90;0;10;0;35;50;12;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Lea;Littoral;PINR2_Littoral;45°57.515';74°02.498';40;15:07;20 - 30 m;5;10;0;0;2;0;0;5;0;0;60;10;10;20;3;60;5;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Lea;Littoral;PINR2_Littoral;45°57.515';74°02.498';40;15:07;30 - 40 m;1;3;0;0;1;0;1;0;0;0;40;0;0;60;15;40;6;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Lea;Littoral;PINR2_Littoral;45°57.515';74°02.498';40;15:07;40 - 50 m ;8;5;0;0;0;0;3;0;0;0;55;10;25;10;30;50;2;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Juliane;Pelagic;PINR2_Pelagic;45°57.515';74°02.498';40;15:07;0 - 10 m ;3;17;0;0;1;0;1;3;0;0;50;50;0;0;30;40;1;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Juliane;Pelagic;PINR2_Pelagic;45°57.515';74°02.498';40;15:07;10 - 20 m;1;3;0;0;0;0;2;3;0;0;100;0;0;0;20;60;0;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Juliane;Pelagic;PINR2_Pelagic;45°57.515';74°02.498';40;15:07;20 - 30 m;8;3;0;0;0;0;4;1;0;0;100;0;0;0;50;70;2;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Juliane;Pelagic;PINR2_Pelagic;45°57.515';74°02.498';40;15:07;30 - 40 m;3;4;0;0;0;0;2;2;0;0;90;0;0;10;15;70;3;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR2;27/08/2022;Juliane;Pelagic;PINR2_Pelagic;45°57.515';74°02.498';40;15:07;40 - 50 m ;3;10;0;0;0;0;1;1;0;0;50;0;0;50;5;100;2;20.9;45.9;8.13;0.35;6.42;8.290;460.49;13.4307
Pin_rouge;PINR3;27/08/2022;Juliane;Littoral;PINR3_Littoral;45°57.493';74°02.606';80;14:31;0 - 10 m ;0;3;0;0;0;0;0;0;1;2;95;5;0;0;2;20;10;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Juliane;Littoral;PINR3_Littoral;45°57.493';74°02.606';80;14:31;10 - 20 m;0;2;0;0;0;0;0;0;0;0;93;2;5;0;5;20;3;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Juliane;Littoral;PINR3_Littoral;45°57.493';74°02.606';80;14:31;20 - 30 m;1;3;0;0;0;0;0;0;0;0;100;0;0;0;0;15;0;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Juliane;Littoral;PINR3_Littoral;45°57.493';74°02.606';80;14:31;30 - 40 m;5;11;0;0;0;0;0;0;1;0;100;0;0;0;5;15;1;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Juliane;Littoral;PINR3_Littoral;45°57.493';74°02.606';80;14:31;40 - 50 m ;1;2;0;0;0;0;0;0;1;0;100;0;0;0;0;20;2;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Lea;Pelagic;PINR3_Pelagic;45°57.493';74°02.606';80;14:31;0 - 10 m ;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;40;0;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Lea;Pelagic;PINR3_Pelagic;45°57.493';74°02.606';80;14:31;10 - 20 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;10;35;0;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Lea;Pelagic;PINR3_Pelagic;45°57.493';74°02.606';80;14:31;20 - 30 m;0;4;0;0;0;0;0;0;0;0;100;0;0;0;35;30;0;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Lea;Pelagic;PINR3_Pelagic;45°57.493';74°02.606';80;14:31;30 - 40 m;0;2;0;0;0;0;0;0;0;0;100;0;0;0;20;25;1;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
Pin_rouge;PINR3;27/08/2022;Lea;Pelagic;PINR3_Pelagic;45°57.493';74°02.606';80;14:31;40 - 50 m ;0;4;0;0;0;0;0;0;0;0;100;0;0;0;15;45;3;20.7;45.7;8.08;0.12;7.01;8.150;408.05;8.1835
St-Onge;STON1;03/08/2022;NA;NA;STON1_NA;45°54.924';73°57.716';30;09:30;0 - 10 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.8;99.1;7.10;1.36;6.18;13.100;530.03;17.6344
St-Onge;STON1;03/08/2022;NA;NA;STON1_NA;45°54.924';73°57.716';30;09:30;10 - 20 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.8;99.1;7.10;1.36;6.18;13.100;530.03;17.6344
St-Onge;STON1;03/08/2022;NA;NA;STON1_NA;45°54.924';73°57.716';30;09:30;20 - 30 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.8;99.1;7.10;1.36;6.18;13.100;530.03;17.6344
St-Onge;STON1;03/08/2022;NA;NA;STON1_NA;45°54.924';73°57.716';30;09:30;30 - 40 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.8;99.1;7.10;1.36;6.18;13.100;530.03;17.6344
St-Onge;STON1;03/08/2022;NA;NA;STON1_NA;45°54.924';73°57.716';30;09:30;40 - 50 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.8;99.1;7.10;1.36;6.18;13.100;530.03;17.6344
St-Onge;STON2;03/08/2022;NA;NA;STON2_NA;45°54.834';73°57.762';30;09:45;0 - 10 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.3;94.4;7.64;1.45;6.55;13.300;656.57;25.7782
St-Onge;STON2;03/08/2022;NA;NA;STON2_NA;45°54.834';73°57.762';30;09:45;10 - 20 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.3;94.4;7.64;1.45;6.55;13.300;656.57;25.7782
St-Onge;STON2;03/08/2022;NA;NA;STON2_NA;45°54.834';73°57.762';30;09:45;20 - 30 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.3;94.4;7.64;1.45;6.55;13.300;656.57;25.7782
St-Onge;STON2;03/08/2022;NA;NA;STON2_NA;45°54.834';73°57.762';30;09:45;30 - 40 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.3;94.4;7.64;1.45;6.55;13.300;656.57;25.7782
St-Onge;STON2;03/08/2022;NA;NA;STON2_NA;45°54.834';73°57.762';30;09:45;40 - 50 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.3;94.4;7.64;1.45;6.55;13.300;656.57;25.7782
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;0 - 10 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;10 - 20 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;20 - 30 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;30 - 40 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC1;05/08/2022;NA;NA;TRAC1_NA;45°55.521';74°04.035';20;11:10;40 - 50 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.0;71.1;8.31;0.08;6.45;3.310;272.39;4.822
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;0 - 10 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;10 - 20 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;20 - 30 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;30 - 40 m;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Tracy;TRAC2;05/08/2022;NA;NA;TRAC2_NA;45°55.690';74°03.833';20;11:18;40 - 50 m ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.1;72.9;8.24;0.03;6.35;3.870;467.33;8.6231
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:15;0 - 10 m ;61;0;0;0;0;0;0;0;0;0;98;0;0;2;90;40;0;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:18;10 - 20 m;88;0;0;0;0;0;0;0;0;0;100;0;0;0;90;80;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:21;20 - 30 m;117;0;0;0;0;0;0;0;0;0;100;0;0;0;80;70;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:24;30 - 40 m;83;0;0;0;0;0;0;0;0;0;100;0;0;0;80;80;8;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Louis-Philippe;Littoral;TRIT1_Littoral;45°59.298';74°00.457';70;13:27;40 - 50 m ;30;0;0;0;0;0;0;0;0;0;100;0;0;0;75;70;10;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:15;0 - 10 m ;146;0;0;0;0;0;0;0;0;0;90;0;0;10;40;180;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:18;10 - 20 m;0;0;1;0;0;0;0;0;0;0;100;0;0;0;40;185;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:21;20 - 30 m;1;0;0;0;0;0;0;0;0;0;100;0;0;0;25;190;1;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:24;30 - 40 m;4;0;0;0;0;0;0;0;0;0;100;0;0;0;25;190;2;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT1;10/08/2022;Charles;Pelagic;TRIT1_Pelagic;45°59.298';74°00.457';70;13:27;40 - 50 m ;8;0;0;0;0;0;0;0;0;0;100;0;0;0;30;200;2;20.9;14.3;7.52;1.19;5.99;7.090;386.39;9.5666
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:18;0 - 10 m ;2;0;0;0;0;0;0;0;0;0;85;0;0;15;30;150;30;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:21;10 - 20 m;1;0;0;0;0;0;0;0;0;0;85;0;0;15;20;100;14;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:24;20 - 30 m;40;0;0;0;0;0;0;0;0;0;50;0;45;5;10;100;25;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:27;30 - 40 m;11;0;0;0;0;0;0;0;0;0;100;0;0;0;15;50;30;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Lea;Littoral;TRIT2_Littoral;45°59.296';74°00.456';60;13:30;40 - 50 m ;2;0;0;0;0;0;0;0;0;0;100;0;0;0;95;40;11;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:18;0 - 10 m ;1;0;0;0;0;0;0;0;0;0;100;0;0;0;10;170;6;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:21;10 - 20 m;4;0;0;0;0;0;0;0;0;0;100;0;0;0;40;150;16;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:24;20 - 30 m;101;0;0;0;0;0;0;0;0;0;100;0;0;0;30;200;20;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:27;30 - 40 m;0;0;0;0;0;0;0;0;0;0;100;0;0;0;70;150;7;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204
Triton;TRIT2;10/08/2022;Juliane;Pelagic;TRIT2_Pelagic;45°59.296';74°00.456';60;13:30;40 - 50 m ;149;0;0;0;0;0;0;0;0;0;95;0;0;5;90;100;7;20.9;14.2;7.55;0.82;5.69;7.930;379.55;10.1204